osm_id,osm_type,shelter,name,public_transport,bus,operator,highway,longitude,latitude,geom_type
7169419214,nodes,,ST Thomas Hospital,platform,yes,,bus_stop,80.1959419,13.0107616,POINT
1024673452,nodes,,Madanandhapuram,,yes,,bus_stop,80.1467353,13.0229376,POINT
3264823358,nodes,yes,Mugalivakkam,platform,yes,,bus_stop,80.1689077,13.0290781,POINT
370969697,nodes,yes,Mugalivakkam,platform,yes,,bus_stop,80.168324,13.0294745,POINT
1015556637,nodes,yes,Rampuram MIOT Hospital,platform,yes,,bus_stop,80.1839234,13.0210492,POINT
1015562222,nodes,,MIOT Hospital,platform,yes,,bus_stop,80.1838081,13.0208127,POINT
3264721594,nodes,yes,L&T Bus Stop,platform,yes,,bus_stop,80.1785664,13.0237184,POINT
1015570839,nodes,,Rayala Nagar Bus Stop,,yes,,bus_stop,80.1836954,13.0289829,POINT
2142333096,nodes,,,,yes,,bus_stop,80.1744872,13.0148049,POINT
5631301110,nodes,,,platform,yes,,bus_stop,80.1744381,13.0148178,POINT
9853561302,nodes,,Barathiyar Nagar,platform,yes,,bus_stop,80.3169358,13.1856767,POINT
10036499425,nodes,,Nandanam Officers Enclave,platform,yes,,bus_stop,80.2422636,13.0320877,POINT
386002530,nodes,,,platform,yes,,bus_stop,80.238274,13.0303695,POINT
303569588,nodes,,,platform,yes,,bus_stop,80.2492676,13.0290452,POINT
7412932330,nodes,,Kottur,stop_position,yes,MTC,bus_stop,80.2413141,13.0185768,POINT
11195612548,nodes,,Panchayat,platform,yes,,bus_stop,80.1117817,13.0748382,POINT
11195612547,nodes,,SA Engineering College,platform,yes,,bus_stop,80.1126212,13.0662136,POINT
3216954757,nodes,,Perambur Railway Station Bus Stand,platform,yes,,bus_stop,80.2444885,13.108164,POINT
3216957362,nodes,,Mangalapuram,platform,yes,,bus_stop,80.2467397,13.1073116,POINT
3215525963,nodes,,Mangalapuram,platform,yes,,bus_stop,80.2458654,13.1071652,POINT
4758897024,nodes,,,,,,bus_stop,80.214586,13.2607185,POINT
9860073726,nodes,,,platform,yes,,bus_stop,80.23239,13.2488914,POINT
9860380741,nodes,,,platform,yes,,bus_stop,80.2156845,13.2357685,POINT
4758897023,nodes,,,,,,bus_stop,80.2162664,13.2398896,POINT
4758897025,nodes,,,platform,yes,,bus_stop,80.1943418,13.2238468,POINT
9860380970,nodes,,,platform,yes,,bus_stop,80.1932741,13.2222462,POINT
9860380992,nodes,,,platform,yes,,bus_stop,80.1837607,13.2182216,POINT
2739938120,nodes,no,Korattur Aerikarai Bus Stop,,,MTC,bus_stop,80.180364,13.1103434,POINT
7796477443,nodes,,Canara Bank Bus Stop,platform,yes,,bus_stop,80.1510999,13.1116502,POINT
7796477442,nodes,yes,Canara Bank Bus Stop,platform,yes,,bus_stop,80.1522998,13.1103659,POINT
7796211336,nodes,no,Ambattur OT,platform,yes,,bus_stop,80.1480991,13.1216328,POINT
7843242892,nodes,,Ambattur OT,platform,yes,,bus_stop,80.1483885,13.1228068,POINT
2486226656,nodes,,Clive Battery,platform,yes,,bus_stop,80.2937634,13.0990436,POINT
10102275912,nodes,,Beach Station,platform,yes,,bus_stop,80.2921033,13.0942257,POINT
2486226653,nodes,,Beach Station,platform,yes,,bus_stop,80.2923716,13.0943483,POINT
9865807745,nodes,,,platform,yes,,bus_stop,80.0592936,13.087432,POINT
9865808008,nodes,,,platform,yes,,bus_stop,80.0720323,13.0686634,POINT
3263015762,nodes,,Halcyon Technologies,platform,yes,,bus_stop,80.2309064,13.0294483,POINT
1001424418,nodes,,Ethiraj College,platform,yes,,bus_stop,80.2588711,13.0643704,POINT
9920362744,nodes,,Taj Connemara,platform,yes,,bus_stop,80.2615709,13.0633636,POINT
1001424417,nodes,,Ethiraj College,platform,yes,,bus_stop,80.2589582,13.0644904,POINT
366855005,nodes,,DPI,platform,yes,,bus_stop,80.253857,13.0672505,POINT
319473140,nodes,,,platform,yes,,bus_stop,80.255043,13.0677732,POINT
792525889,nodes,yes,,platform,yes,,bus_stop,79.9926102,12.7437826,POINT
10977621401,nodes,,Old Bus stand,platform,yes,,bus_stop,79.9765648,12.6970916,POINT
9402008115,nodes,yes,High School,platform,yes,Government of Tamil Nadu,bus_stop,80.1977637,12.9265939,POINT
300316947,nodes,yes,Guindy Station,platform,yes,,bus_stop,80.2133106,13.0081325,POINT
9370267245,nodes,yes,Olympia Tech Park,platform,yes,Metropolitan Transport Corporation (Chennai) Ltd.,bus_stop,80.2045846,13.0148569,POINT
2241072260,nodes,,,platform,yes,,bus_stop,80.2252558,13.0208206,POINT
2241055785,nodes,,Guindy,platform,yes,,bus_stop,80.211347,13.0092567,POINT
3263015885,nodes,,சைதாப்பேட்டை,platform,yes,,bus_stop,80.2274463,13.0232491,POINT
1015576952,nodes,no,PSBB,platform,yes,,bus_stop,80.1992208,13.0388666,POINT
1015583032,nodes,,MGR Nagar,platform,yes,,bus_stop,80.2017334,13.0364268,POINT
1024570438,nodes,,ESIC,platform,yes,,bus_stop,80.2082567,13.0351977,POINT
4785434123,nodes,,,platform,yes,,bus_stop,80.1913595,13.031501,POINT
1024560151,nodes,,Ashok Pillar,platform,yes,,bus_stop,80.2119909,13.032555,POINT
7252487207,nodes,,Mofussil Bus Stop,platform,yes,,bus_stop,80.212033,13.0329587,POINT
5631301108,nodes,,Ashoknagar Moffussil,platform,yes,,bus_stop,80.2111736,13.0319226,POINT
5400381616,nodes,,Pondicherry Buses Only,platform,yes,,bus_stop,80.2113404,13.0318973,POINT
4308329989,nodes,,West Saidapet,platform,yes,METRO TRANSPORT CORPORATION,bus_stop,80.213001,13.0241758,POINT
2486226659,nodes,,,platform,yes,,bus_stop,80.2867769,13.1034911,POINT
4789389223,nodes,,,platform,yes,,bus_stop,80.2867247,13.104527,POINT
9992430694,nodes,,,platform,yes,,bus_stop,80.2801183,13.1064674,POINT
9992430955,nodes,,,platform,yes,,bus_stop,80.27785,13.1112707,POINT
2486085722,nodes,,கஸ்தூரிபாய் மருத்துவமனை,platform,yes,,bus_stop,80.2781176,13.0581355,POINT
9734416560,nodes,,Radha Krishnan Salai Kalyani Hospital,platform,yes,,bus_stop,80.2715829,13.0438762,POINT
309062093,nodes,,Simson,platform,yes,MTC,bus_stop,80.2738035,13.0702882,POINT
4987577873,nodes,,uttiramerur bus stop,platform,yes,,bus_stop,79.7637965,12.6167597,POINT
3016138305,nodes,,சேலையூர்,platform,yes,,bus_stop,80.1386033,12.9224877,POINT
3016144952,nodes,no,East Tambaram,platform,yes,Government of Tamil Nadu,bus_stop,80.1205736,12.9232126,POINT
9400398392,nodes,,Tambaram Railway Station,stop_position,yes,,bus_stop,80.1206329,12.9293586,POINT
3016141194,nodes,yes,Christ King Covent,platform,yes,Government of Tamil Nadu,bus_stop,80.1312269,12.9226722,POINT
4910251723,nodes,no,Gandhi park bus stop,platform,yes,,bus_stop,80.1276135,12.9266796,POINT
5304399879,nodes,,Tambaram Kulam Bus stop,platform,yes,,bus_stop,80.1043133,12.9256047,POINT
7170102954,nodes,,Panaiyur,,,,bus_stop,80.2457574,12.8869167,POINT
3258047142,nodes,,,,,,bus_stop,80.2474836,12.8975923,POINT
7869100703,nodes,yes,Mehtha Nagar,platform,yes,,bus_stop,80.2269976,13.0678542,POINT
7869208200,nodes,yes,Mehtha Nagar,platform,yes,,bus_stop,80.2268263,13.0678373,POINT
4421967489,nodes,yes,Loyola College,platform,yes,,bus_stop,80.2346949,13.064739,POINT
7412932331,nodes,,Birla planetarium / CLRI,stop_position,yes,MTC,bus_stop,80.2405691,13.0100519,POINT
934859082,nodes,yes,Alwarthirunagar,platform,yes,,bus_stop,80.1851648,13.0442357,POINT
9331471612,nodes,,Anakaputhur Arunmathi Arch,platform,yes,,bus_stop,80.1306267,12.9775298,POINT
310591980,nodes,,மூவரசம்பேட்டை,platform,yes,,bus_stop,80.1863409,12.9699902,POINT
8064696884,nodes,,மூவரசம்பட்டு,platform,yes,,bus_stop,80.1861325,12.9693839,POINT
5258976322,nodes,yes,,platform,,,bus_stop,80.1513995,12.8856231,POINT
5259036521,nodes,yes,பதுவஞ்சேரி,platform,,,bus_stop,80.1452887,12.8885674,POINT
5259058521,nodes,yes,சடையப்பர் கோவில்,platform,,,bus_stop,80.1486323,12.8870239,POINT
7577454519,nodes,,Indira Nagar,stop_position,yes,,bus_stop,80.1432713,12.9121191,POINT
7966811037,nodes,,Sembakkam,platform,yes,,bus_stop,80.1599548,12.923213,POINT
1693491914,nodes,yes,Santhoshpuram,platform,yes,,bus_stop,80.170946,12.9200019,POINT
9400398345,nodes,no,Gowrivakkam,platform,yes,,bus_stop,80.1679764,12.9209495,POINT
7966811036,nodes,,Sembakkam,platform,yes,,bus_stop,80.1593225,12.9235567,POINT
5090924222,nodes,,Kamarajapuram,platform,yes,,bus_stop,80.1545664,12.923495,POINT
2482014614,nodes,yes,TVS,platform,yes,,bus_stop,80.2597741,13.0592806,POINT
2482014616,nodes,yes,TVS,platform,yes,,bus_stop,80.2598375,13.0593336,POINT
309185820,nodes,yes,TVS,platform,yes,,bus_stop,80.2597052,13.0592286,POINT
309185827,nodes,yes,TVS,platform,yes,,bus_stop,80.259461,13.0593116,POINT
3216992157,nodes,yes,Valluvar Statue,platform,yes,,bus_stop,80.2683208,13.0413309,POINT
2481989471,nodes,,L.I.C,platform,yes,,bus_stop,80.2658589,13.0642741,POINT
2481989473,nodes,,L.I.C,platform,yes,,bus_stop,80.2659784,13.0643752,POINT
2482014617,nodes,,TVS,platform,yes,,bus_stop,80.2595362,13.0593726,POINT
2482014620,nodes,,TVS,platform,yes,,bus_stop,80.2596151,13.0594322,POINT
2482072877,nodes,,LIC,platform,yes,,bus_stop,80.2638825,13.0629492,POINT
2482072879,nodes,,LIC,platform,yes,,bus_stop,80.2661116,13.064772,POINT
9920387333,nodes,,LIC,platform,yes,,bus_stop,80.263971,13.0630453,POINT
9734354380,nodes,,New Woodlands,platform,yes,,bus_stop,80.2630248,13.0446727,POINT
9734368257,nodes,,New Woodlands,platform,yes,,bus_stop,80.2631942,13.0448097,POINT
9734398142,nodes,,Yellow Pages,platform,yes,,bus_stop,80.2691766,13.0445686,POINT
9734417426,nodes,,Yellow Pages,platform,yes,,bus_stop,80.2691337,13.0445902,POINT
418116043,nodes,,Narada Gana Sabha,platform,yes,,bus_stop,80.2586885,13.0414805,POINT
1311558793,nodes,,Music Academy,platform,yes,,bus_stop,80.261006,13.0475472,POINT
414712723,nodes,,Royapettah Hospital,platform,yes,,bus_stop,80.2641983,13.0546862,POINT
2482075367,nodes,,,platform,yes,,bus_stop,80.267339,13.0689097,POINT
11898326816,nodes,,Puzhuthivakkam Railway Station (Temporary),,,,bus_stop,80.2041858,12.9781744,POINT
278747097,nodes,,Chidambaram Stores,platform,yes,,bus_stop,80.1888463,12.9830658,POINT
3605047768,nodes,,Independence Day Park,platform,yes,,bus_stop,80.1856214,12.9816323,POINT
1920364154,nodes,,Roja Medicals,platform,yes,,bus_stop,80.1880722,12.9806753,POINT
278746364,nodes,,Hindu Colony,platform,yes,,bus_stop,80.183263,12.9754924,POINT
1899719037,nodes,no,S.Kolathur Vinayagapuram Stop,,yes,,bus_stop,80.1944768,12.9484438,POINT
9412787724,nodes,no,Ponniamman Koil,platform,yes,,bus_stop,80.1962538,12.9648849,POINT
310592748,nodes,no,Ponniamman Koil,platform,yes,,bus_stop,80.1964403,12.9647635,POINT
1711224934,nodes,,கோவிலாம்பாக்கம்,platform,yes,,bus_stop,80.1825888,12.9392427,POINT
9522345424,nodes,no,UTI Bank,platform,yes,,bus_stop,80.1889584,12.9658799,POINT
2486106727,nodes,yes,,platform,yes,,bus_stop,80.2505676,13.0300269,POINT
303510894,nodes,no,Nandanam YMCA,platform,yes,,bus_stop,80.2378848,13.0298352,POINT
571352244,nodes,,Aalaiamman Koil,platform,yes,,bus_stop,80.2455135,13.0394488,POINT
10036499426,nodes,,Nandanam Officers Enclave,platform,yes,,bus_stop,80.241303,13.031926,POINT
301736148,nodes,,Eldams Road,platform,yes,,bus_stop,80.2500396,13.0389089,POINT
4948353021,nodes,,,platform,yes,,bus_stop,80.2543724,13.0289852,POINT
5631301113,nodes,yes,ஆழ்வார் பேட்டை,platform,yes,,bus_stop,80.2588606,13.0388081,POINT
389516314,nodes,,SIET,platform,yes,,bus_stop,80.2466823,13.0368739,POINT
306551396,nodes,,SIET,platform,yes,,bus_stop,80.2463991,13.0373003,POINT
7116464688,nodes,,,platform,yes,,bus_stop,79.2499038,12.9369211,POINT
7792296885,nodes,,,platform,yes,,bus_stop,79.2755005,12.9231485,POINT
308301022,nodes,,DMS,platform,yes,,bus_stop,80.2482982,13.0467908,POINT
301736187,nodes,yes,Vanavil,platform,yes,,bus_stop,80.2476472,13.0414948,POINT
306551395,nodes,,Vanavil,platform,yes,,bus_stop,80.2470139,13.0405526,POINT
301736898,nodes,,SIET,platform,yes,,bus_stop,80.2468797,13.0379526,POINT
303010141,nodes,,,platform,yes,,bus_stop,80.2474418,13.0355237,POINT
7203595486,nodes,,,,,,bus_stop,79.2791312,13.0620603,POINT
4758901321,nodes,,,,,,bus_stop,80.1833469,13.1941264,POINT
9864935323,nodes,,,platform,yes,,bus_stop,80.1528963,13.1924137,POINT
9864935220,nodes,,,platform,yes,,bus_stop,80.1557857,13.1962315,POINT
9864935802,nodes,,Saint Michaels Polytechnic College,platform,yes,,bus_stop,80.1296641,13.1792666,POINT
9864935447,nodes,,,platform,yes,,bus_stop,80.1477441,13.1825577,POINT
9864935583,nodes,,,platform,yes,,bus_stop,80.1456597,13.1810412,POINT
694064191,nodes,,Medavakkam Junction,platform,yes,,bus_stop,80.184473,12.9205917,POINT
373156202,nodes,,,,yes,,bus_stop,80.1986767,12.9075148,POINT
3502547169,nodes,yes,Silk Mill,platform,yes,,bus_stop,79.1371911,12.9497891,POINT
3259348351,nodes,,Boat House,platform,yes,,bus_stop,80.2429515,12.8059508,POINT
3259350075,nodes,,Kovalam,platform,yes,,bus_stop,80.2496014,12.7867576,POINT
3261251802,nodes,,Thiruvidhanthai,,,,bus_stop,80.2455193,12.7633168,POINT
3259350322,nodes,,Thiruvidhanthai,,,,bus_stop,80.2454708,12.7631944,POINT
3259348641,nodes,,Chemmanchery,platform,yes,,bus_stop,80.2489818,12.7770192,POINT
4640168129,nodes,yes,Gandhi Nagar,platform,yes,,bus_stop,80.0897056,12.9209595,POINT
4639687854,nodes,no,Bharathi Nagar Bus Stop,platform,yes,MTC,bus_stop,80.0925211,12.9216339,POINT
3016148044,nodes,,Perungalathur railway station,platform,yes,,bus_stop,80.0962763,12.9066371,POINT
2099314355,nodes,,Thoraipakkam Tea Shop bus stop,platform,yes,,,80.2418685,12.9526215,POINT
3247421163,nodes,yes,Vettuvankeni,platform,yes,,bus_stop,80.254723,12.9496587,POINT
3247410861,nodes,,Vettuvankeni,,yes,,bus_stop,80.2550489,12.9504769,POINT
3247406935,nodes,,Chinna Neelankarai,,yes,,bus_stop,80.2552125,12.9540502,POINT
3262970161,nodes,yes,Chinna Neelankarai,platform,yes,,bus_stop,80.2550838,12.9544995,POINT
1453592060,nodes,,Arsasi Mandi,platform,yes,,bus_stop,80.2564812,12.9639187,POINT
2083090321,nodes,,Mettukuppam,platform,yes,,,80.2357344,12.9394621,POINT
2083090427,nodes,,Mettukuppam,platform,yes,,,80.2356326,12.9400132,POINT
3258044670,nodes,,VGP,platform,yes,,bus_stop,80.2513359,12.9205379,POINT
3247422104,nodes,,Injambakkam,platform,yes,,bus_stop,80.2514507,12.9273447,POINT
3247419936,nodes,,Injambakkam,,yes,,bus_stop,80.2514212,12.9273395,POINT
2099361681,nodes,,PTC quarters,platform,yes,,,80.2339915,12.9358886,POINT
469114813,nodes,,Bukkaturai,,,,bus_stop,79.930135,12.6306053,POINT
469115303,nodes,,Mamandur,,,,bus_stop,79.9412929,12.6539715,POINT
9400398348,nodes,,Vijayanagaram,platform,yes,,bus_stop,80.1767624,12.9184967,POINT
5259114725,nodes,,,,,,bus_stop,80.1411752,12.8941183,POINT
373156194,nodes,,,,yes,,bus_stop,80.1678369,12.9057495,POINT
3016141193,nodes,yes,Selayur,platform,yes,,bus_stop,80.1311754,12.9228855,POINT
6031412486,nodes,,"அரசு போக்குவரத்து கழகம் விழுப்புரம்,காஞ்சிபுரம் மண்டலம்,தாம்பரம் பேரூந்து நிலையம்",platform,yes,,bus_stop,80.1165783,12.9257591,POINT
3016144953,nodes,yes,East Tambaram,platform,yes,,bus_stop,80.1206459,12.9234246,POINT
9859932681,nodes,,Varadharajapuram - Rayappa Nagar,platform,yes,,bus_stop,80.0780255,12.9235972,POINT
9859933387,nodes,,,platform,yes,,bus_stop,80.0709524,12.8901925,POINT
842831419,nodes,,Vandalur zoo,platform,yes,,bus_stop,80.0803071,12.8801424,POINT
812316994,nodes,,Otteri,platform,yes,,bus_stop,80.0803767,12.8801203,POINT
9859933228,nodes,yes,,platform,yes,,bus_stop,80.0709147,12.8967659,POINT
1951096336,nodes,yes,,platform,yes,,bus_stop,79.9194204,12.5831759,POINT
1883603286,nodes,,Sunnambu Kolathur,platform,yes,,bus_stop,80.1973913,12.9463536,POINT
1899720980,nodes,,Narayana puram,,yes,,bus_stop,80.2034407,12.9485432,POINT
978588586,nodes,no,Narayanapuram,platform,yes,,bus_stop,80.2056611,12.9404138,POINT
9400398374,nodes,,Pallikkaranai,platform,yes,,bus_stop,80.2037553,12.9336313,POINT
2077234674,nodes,,Pallikaranai,platform,yes,Government of Tamil Nadu,bus_stop,80.2040466,12.9338132,POINT
1899720981,nodes,,Narayana puram,,yes,,bus_stop,80.2033549,12.9487941,POINT
2039504299,nodes,,Eachangadu Junction,platform,yes,,bus_stop,80.1838235,12.9494528,POINT
12125984034,nodes,,Vadavaanur,platform,yes,,bus_stop,79.4775928,12.2559641,POINT
2154075177,nodes,no,Thiruvannamalai Bus Stop,platform,yes,,bus_stop,79.416579,12.2525391,POINT
2660612324,nodes,no,Villupuram Bus Stop,platform,yes,,bus_stop,79.4169085,12.2523959,POINT
2376817233,nodes,yes,KumaranKundram,platform,yes,Metropolitan Transport Corporation,bus_stop,80.1429158,12.9418993,POINT
5613200232,nodes,,,,yes,,bus_stop,79.6711282,12.2497859,POINT
4484564344,nodes,,,,,,bus_stop,79.5401437,12.654942,POINT
11013403743,nodes,,Mambakkam Bus Stop,platform,yes,,bus_stop,80.1649846,12.8276033,POINT
11013403744,nodes,,Mambakkam Bus Stop,platform,yes,,bus_stop,80.1651199,12.827753,POINT
10297987466,nodes,,Tcs bus stop,,,,bus_stop,80.2298567,12.919423,POINT
9932032471,nodes,,Tcs bus stop,,"95,570,119,102,19",,bus_stop,80.2301533,12.9191476,POINT
2082925056,nodes,,மேட்டுக்குப்பம்,platform,yes,,,80.234118,12.937124,POINT
442506948,nodes,no,Ram Nagar,platform,yes,,bus_stop,80.2069875,12.9652457,POINT
9412787727,nodes,yes,Ram Nagar,platform,yes,,bus_stop,80.2069929,12.9653278,POINT
9400398379,nodes,,Kamatchi Memorial Hospital,platform,yes,,bus_stop,80.2098257,12.948759,POINT
9858405464,nodes,,Varadharajapuram-Kishkinda,platform,yes,,bus_stop,80.0830781,12.9394356,POINT
10016030270,nodes,,Kanthanchavadi,,,,bus_stop,80.2480544,12.9671399,POINT
1453592062,nodes,,Kandanchavadi,platform,yes,,bus_stop,80.2478057,12.9665741,POINT
10016012917,nodes,,Kanthanchavadi,,,,bus_stop,80.2474527,12.9651441,POINT
278745849,nodes,,மூவரசம்பட்டு கூட்ரோடு,platform,yes,,bus_stop,80.18948,12.9682899,POINT
9417619443,nodes,yes,மூவரசம்பட்டு கூட்ரோடு,platform,yes,,bus_stop,80.1896401,12.9682417,POINT
2515095267,nodes,no,,platform,yes,,bus_stop,80.196993,12.9648737,POINT
3298619178,nodes,,Baby Nagar,platform,yes,,bus_stop,80.2287544,12.980629,POINT
3298619179,nodes,yes,Baby Nagar Stop,platform,yes,,,80.2303946,12.9817095,POINT
9536043083,nodes,yes,Pillayar Koil,platform,yes,,bus_stop,80.2384985,12.981393,POINT
9536047321,nodes,,Pillayar Koil,platform,yes,,bus_stop,80.2381908,12.9811706,POINT
9399815494,nodes,,Taramani 100 Feet Road,platform,yes,,bus_stop,80.2427187,12.9812324,POINT
9399815493,nodes,,Taramani 100 Feet Road,platform,yes,,bus_stop,80.2427068,12.9814108,POINT
277375984,nodes,no,Sambandam Nagar,platform,yes,,bus_stop,80.0951151,12.9912772,POINT
11032338300,nodes,,புதுப்பேர்,platform,yes,,bus_stop,80.0451332,12.9741633,POINT
9858405332,nodes,,Pazhanthandalam,platform,yes,,bus_stop,80.0899406,12.9601816,POINT
9858405398,nodes,,Erumaiyur,platform,yes,,bus_stop,80.0880269,12.9526055,POINT
9859553148,nodes,,Varadharajapuram-Kishkinda,platform,yes,,bus_stop,80.0835877,12.9385909,POINT
11959617427,nodes,,Jawaharlal Nehru Road,platform,yes,,bus_stop,80.2121116,13.0462851,POINT
5318529343,nodes,,Vadapalani,platform,yes,Metropolitan Transport Corporation (Chennai) Ltd.,bus_stop,80.2121426,13.0468396,POINT
4763208285,nodes,,Bazullah road,platform,yes,,bus_stop,80.23531,13.0470676,POINT
9554098006,nodes,,Phoenix Mall,,,,bus_stop,80.2195223,12.9910579,POINT
9370267244,nodes,yes,Five Furlong Road,platform,yes,Metropoliton Transport Corporation (Chennai) Ltd.,bus_stop,80.2159576,12.9976865,POINT
11959599075,nodes,,Guru Nanak,platform,yes,,bus_stop,80.2203974,12.9903945,POINT
2157590801,nodes,,Five Furlong Road,stop_position,yes,MTC,bus_stop,80.2162638,12.997438,POINT
2158620128,nodes,,Velachery Check Post,stop_position,yes,MTC,bus_stop,80.2165418,12.9974054,POINT
2158620129,nodes,,Velachery Check Post,stop_position,yes,MTC,bus_stop,80.2164502,12.9974127,POINT
4384980791,nodes,,,platform,yes,IITM Transport Cell,bus_stop,80.2337735,12.9920732,POINT
5631301424,nodes,yes,Five Furlong Road,platform,yes,MTC,bus_stop,80.2162966,12.9974701,POINT
9849246448,nodes,,Bharathy Nagar,platform,yes,,bus_stop,80.2342733,12.981143,POINT
9849253327,nodes,,Baby Nagar,platform,yes,,bus_stop,80.2304834,12.9817272,POINT
5631301118,nodes,yes,Guru Nanak College,platform,yes,MTC,bus_stop,80.2202958,12.9906984,POINT
9514055811,nodes,yes,Mahalakshmi Apartments,platform,yes,,bus_stop,80.2072705,12.9980198,POINT
9370524480,nodes,,Velachery Vijaynagar,platform,yes,Metropolitan Transport Corporation (Chennai) Ltd.,bus_stop,80.221563,12.9762731,POINT
4385029489,nodes,,,platform,yes,IITM Transport Cell,bus_stop,80.2347372,12.9941561,POINT
4385062589,nodes,,,platform,yes,,bus_stop,80.2330109,12.9911913,POINT
4385062689,nodes,,,platform,yes,,bus_stop,80.2321166,12.9910868,POINT
5628388498,nodes,,Taramani Guest House,platform,yes,,bus_stop,80.2333649,12.9866789,POINT
5632367706,nodes,,,platform,yes,,bus_stop,80.2300317,12.9907728,POINT
5664586244,nodes,,Tayyuru Bus Stop,platform,yes,,bus_stop,79.3043465,13.3032574,POINT
5664586316,nodes,,Chinna Tayyuru Bus Stop,platform,yes,,bus_stop,79.3140711,13.3035027,POINT
11035214157,nodes,,SR Puram Bus Stop,platform,yes,,bus_stop,79.3518709,13.3085394,POINT
11959665382,nodes,,Vaanagaram,platform,yes,,bus_stop,80.1548311,13.0603444,POINT
11959665383,nodes,,Velappanchavadi,platform,yes,,bus_stop,80.1386139,13.0610323,POINT
11195612550,nodes,,Paruthipattu,platform,yes,,bus_stop,80.1087025,13.0865074,POINT
11195612549,nodes,,Melpakkam,platform,yes,,bus_stop,80.1093596,13.0816886,POINT
9676595400,nodes,,Alamaram Bus Stop,platform,yes,,bus_stop,80.178322,12.9574911,POINT
9916421668,nodes,,Ganesh Nagar,platform,yes,,bus_stop,80.1872291,12.9613123,POINT
276516531,nodes,,Yerikarai Bus Stop,platform,yes,,bus_stop,80.2322807,13.2856855,POINT
454190280,nodes,,Pennalur EB,platform,yes,,bus_stop,79.9750416,12.9845117,POINT
454190489,nodes,,Pennalur EB,platform,yes,,bus_stop,79.9747841,12.9846204,POINT
370969671,nodes,,Porur Flyover,,yes,,bus_stop,80.1551858,13.0349841,POINT
370969652,nodes,,,platform,yes,,bus_stop,80.1279797,13.0407272,POINT
370969661,nodes,,,,yes,,bus_stop,80.1422989,13.0368549,POINT
370969668,nodes,,,,yes,,bus_stop,80.1426413,13.0365785,POINT
3264828694,nodes,yes,அய்யப்பன்தாங்கல்,,yes,,bus_stop,80.135136,13.0379914,POINT
11195612538,nodes,,Maangadu,platform,yes,,bus_stop,80.1112908,13.0317541,POINT
11195612542,nodes,,Kumanan Savadi,platform,yes,,bus_stop,80.1153383,13.0438277,POINT
11195612543,nodes,,Karayan Savadi,platform,yes,,bus_stop,80.1118353,13.0464185,POINT
1024674757,nodes,,Moulivakkam (Bai kadai),,yes,,bus_stop,80.1433427,13.0198426,POINT
9331571508,nodes,,Pammal,platform,yes,,bus_stop,80.13264,12.9751633,POINT
3742401984,nodes,,Muthamizh Nagar,platform,yes,,bus_stop,80.1418002,12.9716047,POINT
11197039985,nodes,,Gerugambakkam High School,platform,yes,,bus_stop,80.1304686,12.9782314,POINT
469106564,nodes,,Nelvoy village,,,,bus_stop,79.8284381,12.6190538,POINT
1764308008,nodes,yes,Velachery Railway Station,platform,yes,,bus_stop,80.2189421,12.9712721,POINT
3261262339,nodes,,VGP,platform,yes,,bus_stop,80.251487,12.9205826,POINT
12512509201,nodes,,Bus Stop,,,,bus_stop,80.1820197,12.8972464,POINT
9400398352,nodes,,Medavakkam,platform,yes,,bus_stop,80.1936779,12.9173172,POINT
9859933289,nodes,yes,,platform,yes,,bus_stop,80.0711056,12.8921662,POINT
12404453182,nodes,yes,Urapakkam school stop,platform,yes,,bus_stop,80.0755956,12.8680865,POINT
9859933249,nodes,,,platform,yes,,bus_stop,80.0701581,12.8966938,POINT
12571705506,nodes,,,platform,yes,,bus_stop,80.0251445,12.7931473,POINT
12571705511,nodes,,,platform,yes,,bus_stop,80.0214584,12.7953615,POINT
12571691998,nodes,,,platform,yes,MTC,bus_stop,80.0310512,12.7894432,POINT
12571692000,nodes,,,platform,yes,,bus_stop,80.0284268,12.7912498,POINT
792496444,nodes,yes,,platform,yes,,bus_stop,80.016961,12.7904888,POINT
792489928,nodes,yes,,platform,yes,,bus_stop,80.0232115,12.8000492,POINT
792469356,nodes,,,platform,yes,,bus_stop,80.03265,12.8145607,POINT
5831452922,nodes,,SRM Out Gate Bus Stop,platform,yes,,bus_stop,80.0410429,12.8230145,POINT
5831452923,nodes,,SRM In Gate Bus Stop,platform,yes,,bus_stop,80.0410444,12.823119,POINT
5831452924,nodes,,SRM Java Bus Stop,platform,yes,,bus_stop,80.0443001,12.8230727,POINT
13254368531,nodes,,Nedungundram bus stop,,,,bus_stop,80.1088408,12.8802996,POINT
9400398391,nodes,no,Tambaram Railway Station,platform,yes,,bus_stop,80.1206916,12.9293289,POINT
4158510090,nodes,yes,Urapakkam School,platform,yes,,bus_stop,80.0754114,12.8665865,POINT
313135889,nodes,,,platform,yes,,bus_stop,80.2549392,13.0565054,POINT
7115769785,nodes,,,,,,bus_stop,79.6481883,12.8692652,POINT
7266260885,nodes,,,platform,yes,,bus_stop,79.7686585,12.8041674,POINT
3937174679,nodes,,Muthalai Pannai,stop_position,yes,,bus_stop,80.2383927,12.7438781,POINT
3261251961,nodes,,Therukupattu,,,,bus_stop,80.2430058,12.7560815,POINT
3259632242,nodes,,Nemmili Saibaba,,,,bus_stop,80.2191489,12.6936729,POINT
3259640873,nodes,,Pattipulam Colony,,,,bus_stop,80.2142982,12.681216,POINT
